cohort,selection_rule,case_id,case_class,glomeruli,lateral_code_index_real3_delta_vs_sym_arbor,lateral_code_index_real3_delta_vs_sym_baseline,lateral_code_index_real3_minus_mirror_arbor,lateral_code_index_real3_minus_mirror_baseline,lateral_code_index_real3_minus_shuffle_arbor,lateral_code_index_real3_minus_shuffle_baseline,mean_spike_count_real3_delta_vs_sym_arbor,mean_spike_count_real3_delta_vs_sym_baseline,normalized_effective_dimension_real3_delta_vs_sym_arbor,normalized_effective_dimension_real3_delta_vs_sym_baseline,normalized_effective_dimension_real3_minus_mirror_arbor,normalized_effective_dimension_real3_minus_mirror_baseline,normalized_effective_dimension_real3_minus_shuffle_arbor,normalized_effective_dimension_real3_minus_shuffle_baseline
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_triple_032_DM6_DL5_VA4,support_triple,DM6;DL5;VA4,0.1753464069809728,0.2110019406652506,0.2336863797884072,0.2799848967837421,0.1752933463159322,0.2132133385272946,-221.0,-3.552713678800501e-15,0.0051140605670265,-0.0002779534234408,0.0004509471558086,7.088461517159997e-05,0.0021256463581599,-0.0001852455951132
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_triple_033_VA4_DM5_VC2,support_triple,VA4;DM5;VC2,0.1602734647955532,0.1896242060681105,0.2137355686866911,0.2534224877703566,0.1621614324603357,0.1912717168149768,-465.1666666666679,-3.552713678800501e-15,0.0019838398870786,0.0003514029017996,-1.213698465489998e-05,0.0010976131616797,0.0003847172317336,0.0007074092251995
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_triple_034_VC2_VL2a_VA7l,support_triple,VC2;VL2a;VA7l,0.1342665791530845,0.149315946662279,0.1796351541144472,0.2017348722388245,0.1330449235244463,0.1511653699767154,-146.41666666666788,-3.552713678800501e-15,-0.0030714807360428,-0.0001395073342276,-0.0059131198726202,0.0003897685756743,-0.0019365708595934,0.0002023690466887
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_triple_035_VA7l_DA4l_DM1,support_triple,VA7l;DA4l;DM1,0.2426271602531969,0.2641277036841247,0.3197960076050848,0.3470355232952841,0.2402488237535714,0.2643687480782744,-381.875,-3.552713678800501e-15,-0.0024217446859788,-0.0005394476574382,-0.0025192644323252,-0.0003528495014577,-0.0023910074066439,-0.0004730168349363
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_046_DM1_DP1m_VA5,support_with_neutral,DM1;DP1m;VA5,0.3056915795182146,0.3351095387402385,0.4067497848593253,0.4467560314006484,0.3029639966805186,0.3346675800462121,-229.33333333333576,7.105427357601002e-15,0.0039572134391834,0.0015696357897218,0.0023791476910117,0.0028631471058115,0.0046315135435039,0.0019770522055579
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_047_DP1l_DC1_DC3,support_with_neutral,DP1l;DC1;DC3,0.243662057564712,0.2702976800878053,0.3266368582301936,0.3622181943333805,0.2389833013104466,0.2655955781458346,-479.4166666666679,-3.552713678800501e-15,8.267824770077925e-05,-0.0024444963884425,0.0004605106416866,-0.0019278345507005,-0.0003376363741534,-0.001826662507422
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_048_VA2_DM4_VM7v,support_with_neutral,VA2;DM4;VM7v,0.2156177073021891,0.235454245741257,0.2877967596850128,0.3135902651016939,0.2125439440044614,0.2291018894268432,-171.41666666666788,3.552713678800501e-15,0.0032967012219781,0.0005384775699303,-0.0020088257747434,0.0008406476899301,-0.0006181822957761,0.0004932050540311
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_049_VL2p_VC5_VA1v,support_with_neutral,VL2p;VC5;VA1v,0.1932792209644393,0.2080315236327914,0.251622540732086,0.2764557718483268,0.1890845320259404,0.2080314350874794,-625.6666666666642,0.0,-0.0046764764907214,0.0001310453089165,-0.0065794445676026,0.0008932844443845,-0.0033423503876349,0.0007190171566083
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_050_DL2v_VM5d_VC1,support_with_neutral,DL2v;VM5d;VC1,0.2033887627936517,0.2348608446476395,0.2717129236060223,0.3110323365969989,0.2033846035350336,0.2316459838005043,-603.0833333333321,7.105427357601002e-15,0.000299908299875,-0.0013176754833338,0.0008870654591115,-0.0007074535974339,-0.0018774681883454,-0.0007278811143128
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_051_DL1_DA1_VA1d,support_with_neutral,DL1;DA1;VA1d,0.1994542061837526,0.2314201228725994,0.2661412843062077,0.3093928566320041,0.1987437047455613,0.2297717945283482,-503.4166666666642,0.0,-0.0007688907279441,-0.0010367161589835,-0.0028226989422182,-0.0004265037314924,-0.0035218612428245,-0.0004232356975454
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_052_V_VA7m_D,support_with_neutral,V;VA7m;D,0.2008500970852719,0.2364990222822572,0.2631379424050817,0.3044385764161246,0.2012975686320224,0.2334064836015714,-717.0833333333358,-3.552713678800501e-15,-0.0038392894709017,0.0002427110535973,-0.007275244891869,0.0017471786147538,-0.0037206182240215,0.0007173701026961
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,support_with_neutral_053_VC3_VM2_DA2,support_with_neutral,VC3;VM2;DA2,0.1693805316192349,0.1655194429932518,0.2234318045715971,0.2212954567218917,0.1698187657281944,0.1653586631383705,-252.08333333333576,-7.105427357601002e-15,0.0004651423031759,0.0002187332462875,0.0033525649347275,0.0002973801306318,0.0006079362524281,0.0006158419807503
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,weak_control_060_D_DA2_VM4,weak_control,D;DA2;VM4,0.1181859502326177,0.1134521463246727,0.162229510398071,0.1504466240140238,0.119881256971071,0.1097119443545197,104.29166666666606,-7.105427357601002e-15,0.0112921384084831,0.0009664565578483,0.0095651327351295,0.0014792137803803,0.0070732626944281,0.000964627747349
lateral_support_selected_72,partly selected by single-glomerulus lateral-code support,weak_control_061_DA2_VM4_VL1,weak_control,DA2;VM4;VL1,0.1074273767789852,0.0564929220463948,0.1413669091057306,0.0749974422165552,0.1098679121061395,0.0561308444396665,70.95833333333212,3.552713678800501e-15,-0.0017760697064303,-0.0021706721580758,-0.0085186182291716,-0.0025835102065005,-0.0015196659943032,-0.001743829362972
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_context_control_010_DL1_VL2p_VL1,norm_eff_context_control,DL1;VL2p;VL1,0.1953674900062944,0.1907648617914488,0.2611205105274092,0.256495997301111,0.1986797507312953,0.1914078465659167,-202.75,0.0,0.0030973570894549,-0.0017929871919842,0.004240754165186,-0.001781558690344,0.0027630085192307,-0.0007194482695288
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_context_control_011_VL2p_DA2_VM3,norm_eff_context_control,VL2p;DA2;VM3,0.164115768465619,0.1657141986722599,0.2182698270169389,0.2232138987489252,0.1615908529348902,0.1687664048437946,-243.1666666666661,0.0,0.000197791889074,-0.0006799733085001,-0.0021476368667616,-0.0004085761510663,-0.0023598599732262,-0.0006907362757308
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_negative_control_012_DM2_VA4_VC1,norm_eff_negative_control,DM2;VA4;VC1,0.1945817939213666,0.222995336427915,0.2596268978706914,0.2964511113079846,0.1930809498864824,0.2265323129921942,-290.04166666666606,3.552713678800501e-15,0.0023855592779712,-0.0010126836900965,0.0016045377865321,-0.0005837864358369,0.0011111225013538,-0.0005514857895026
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_negative_control_013_VA4_DM3_VC1,norm_eff_negative_control,VA4;DM3;VC1,0.1603234072174853,0.1595195235880863,0.2153714661479399,0.2154968521711392,0.1600451091864667,0.1625762882378356,-517.125,3.552713678800501e-15,0.0025998992985806,-0.0014388354575891,0.0029891520487485,-0.0014224948075207,0.0032851865878762,-0.0013030651311365
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_negative_control_014_DM3_VC1_VA1v,norm_eff_negative_control,DM3;VC1;VA1v,0.1365121294478138,0.1321888665163373,0.1818546618764377,0.1743492406087698,0.1376101236577502,0.132510745646613,-188.5416666666661,-7.105427357601002e-15,0.008533778942438,-0.0013968837246636,0.0117028242579027,-0.0014352982822843,0.0076166698915166,-0.0012308173939687
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_pair_000_DL1_VL2p,norm_eff_pair,DL1;VL2p,0.1741513961280239,0.1809402732516616,0.2267140843454171,0.2404025486605664,0.1702785822268715,0.176760969323659,-146.41666666666606,3.552713678800501e-15,-0.000251961821772,-0.0002357045556443,1.0548173601300036e-05,0.0001490458925023,-0.0017350492451532,-1.85290311152e-05
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_pair_001_VL2p_DA2,norm_eff_pair,VL2p;DA2,0.1274938217698917,0.1174767477463318,0.1651856511247374,0.1587568838347982,0.1270470250287596,0.115548996861948,-35.54166666666606,-1.0658141036401504e-14,-0.0054515946681659,0.0001913024018834,-0.0059477735497496,0.000535131505743,-0.0050193654323763,0.0003693749050561
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_pair_002_DA2_VA5,norm_eff_pair,DA2;VA5,0.098079419117754,0.0701421486807029,0.1282215691345465,0.0918539244725529,0.0994085257992839,0.0717505345588763,21.79166666666606,-3.552713678800501e-15,0.000595582567574,6.8943147034997154e-06,-0.0015593960507329,2.265710713701685e-05,0.0014918727091624,1.814055639114132e-05
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_pair_003_VA5_VM7v,norm_eff_pair,VA5;VM7v,0.0943426255794454,0.0677378397917222,0.1240300452595247,0.0873617023447868,0.0962983837329457,0.0696681679410028,-115.875,0.0,-0.0024232092140723,-4.391493558926485e-05,-0.0031823212228563,-2.0954181393147146e-05,-0.0029418058828332,-2.9891835039798365e-05
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_quad_008_DL1_VL2p_DA2_VA5,norm_eff_quad,DL1;VL2p;DA2;VA5,0.1774841509631745,0.1902132861410714,0.2338537310662994,0.2485320301761538,0.1837717090662206,0.1876422486194971,13.08333333333394,0.0,-0.005331323062912,0.0018243174691003,-0.0031995099316661,0.0023417955415576,-0.0074241687393998,0.0020838262259795
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_quad_009_VA5_VM7v_VC5_DC3,norm_eff_quad,VA5;VM7v;VC5;DC3,0.2138312810934116,0.23910601018998,0.2811078174635005,0.3240774242193684,0.2104214491562879,0.2460147214699687,-439.2083333333321,-3.552713678800501e-15,-0.0027669444827406,-0.0010181022354728,-0.0029083117890503,-0.0001049766788532,-0.0031484385687061,-8.370256000919999e-05
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_triple_004_DL1_VL2p_DA2,norm_eff_triple,DL1;VL2p;DA2,0.191995274821685,0.2058007928659973,0.2548859621280344,0.2751957958413651,0.1901101667464833,0.1955173594671192,-85.45833333333394,0.0,-0.0033361989539817,0.004180969193871,-0.0036583394640464,0.0055029322688263,-0.0022455617744069,0.0046986616604553
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_triple_005_DA2_VA5_VM7v,norm_eff_triple,DA2;VA5;VM7v,0.1367684979326112,0.1285186587394907,0.1810664616748993,0.1733700917201266,0.1407132013941754,0.1293225641737212,-123.25,-3.552713678800501e-15,-0.0066901612862859,-0.0001592635878609,-0.0103638359257,1.06455465393e-05,-0.0078014055863623,-0.0001792742342528
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_triple_006_VA2_VM7v_VC5,norm_eff_triple,VA2;VM7v;VC5,0.2186663403617381,0.2395371519600713,0.2911519250161314,0.3200489293111292,0.2194878410257248,0.2414660757254179,-223.1666666666661,-7.105427357601002e-15,0.0035780428596133,-0.0004980348423016,-0.0018402812482211,-0.0002488058577558,0.0004176153466093,-0.0001172175211339
effective_dimension_selected_15,"selected by effective-dimension criterion, independent of lateral-code direction",norm_eff_triple_007_VC5_DC3_DL2d,norm_eff_triple,VC5;DC3;DL2d,0.1770997400825362,0.2007119484360122,0.2357562056395926,0.2686817082298289,0.1704327865481847,0.210676318089903,-433.41666666666606,3.552713678800501e-15,-0.0003234532111476,-0.0006938672320698,-0.0027012740905303,-0.0002271665683098,-0.0017308054964469,-0.0002547148150572
